relevance,word_in_title,word_in_description,word_in_attribute,len_of_query,len_of_attributes,brandname,nrBullets,search_term_nrNumbers,product_title_nrNumbers,product_description_nrNumbers,attributes_nrNumbers,product_title_measurements_nrMeasurementMatch,product_description_measurements_nrMeasurementMatch,attributes_measurements_nrMeasurementMatch
2.0,1,2,0,3,77,1.0,7,0,4,7,18,0,0,0
1.33,1,2,2,2,29,1.0,4,0,0,0,4,0,0,0
3.0,3,4,3,4,198,1.0,14,0,1,4,15,0,0,0
3.0,3,3,1,3,89,1.0,6,0,0,1,4,0,0,0
1.0,2,2,1,4,89,1.0,6,0,0,1,4,0,0,0
2.67,2,2,0,2,136,1.0,12,0,1,2,9,0,0,0
3.0,1,2,1,3,85,1.0,6,0,1,1,5,0,0,0
2.33,1,1,0,2,67,1.0,6,0,0,0,4,0,0,0
2.0,3,3,3,5,74,1.0,4,2,2,6,14,0,0,0
2.33,3,3,3,3,74,1.0,4,0,2,6,14,0,0,0
2.33,2,2,2,4,74,1.0,4,0,2,6,14,0,0,0
3.0,3,3,0,3,61,1.0,4,0,0,3,14,0,0,0
1.0,0,0,0,1,105,1.0,6,0,1,2,7,0,0,0
2.0,1,1,1,1,105,1.0,6,0,1,2,7,0,0,0
3.0,2,2,1,3,105,1.0,6,0,1,2,7,0,0,0
1.67,2,5,5,5,210,1.0,14,0,1,8,7,0,0,0
3.0,1,1,0,2,210,1.0,14,0,1,8,7,0,0,0
2.67,1,1,0,3,44,1.0,4,0,1,2,6,0,0,0
3.0,3,4,4,5,129,1.0,5,1,0,15,25,0,0,0
2.67,1,1,1,2,129,1.0,5,0,0,15,25,0,0,0
2.67,2,2,0,2,48,1.0,4,1,2,3,5,0,0,0
2.0,1,0,0,2,82,1.0,5,0,0,3,4,0,0,0
2.33,4,3,2,4,82,1.0,5,0,0,3,4,0,0,0
2.67,3,2,1,3,148,1.0,10,0,1,2,9,0,0,0
2.33,2,2,2,3,50,1.0,4,0,1,3,8,0,0,0
3.0,4,3,3,4,50,1.0,4,0,1,3,8,0,0,0
3.0,2,2,0,2,114,1.0,7,0,0,8,11,0,0,0
1.67,0,2,0,4,28,1.0,4,0,1,0,1,0,0,0
2.33,1,4,2,4,133,1.0,11,1,2,7,13,0,0,0
2.33,4,4,2,6,133,1.0,11,1,2,7,13,0,0,0
2.33,0,0,0,2,46,1.0,6,0,0,1,8,0,0,0
2.0,2,1,0,2,120,1.0,13,0,1,3,9,0,0,0
2.67,1,2,1,2,40,1.0,4,0,0,2,5,0,0,0
2.67,2,2,2,3,40,1.0,4,0,0,2,5,0,0,0
2.33,3,2,1,4,49,1.0,4,0,0,0,9,0,0,0
3.0,2,2,2,2,38,1.0,6,0,0,6,7,0,0,0
2.0,3,3,1,4,71,1.0,4,0,0,0,12,0,0,0
2.0,8,7,2,8,109,1.0,7,0,2,5,12,0,0,0
2.33,3,2,1,4,147,1.0,9,0,0,3,15,0,0,0
3.0,3,3,2,3,31,1.0,4,0,3,3,4,0,0,0
2.0,0,0,0,3,136,1.0,9,0,0,8,16,0,0,0
2.0,3,3,2,3,195,1.0,12,0,0,10,17,0,0,0
1.33,2,2,0,3,80,1.0,4,0,0,2,10,0,0,0
2.0,1,0,0,2,57,1.0,5,0,2,3,4,0,0,0
3.0,3,3,2,3,49,1.0,7,1,2,7,10,0,0,0
3.0,1,1,0,2,49,1.0,7,0,2,7,10,0,0,0
2.33,1,1,0,2,28,1.0,4,0,0,4,7,0,0,0
1.0,1,1,0,2,82,1.0,5,0,3,1,5,0,0,0
2.0,2,2,1,3,68,1.0,6,0,0,4,7,0,0,0
3.0,3,3,1,3,68,1.0,6,0,0,4,7,0,0,0
2.33,2,2,0,3,78,1.0,4,0,0,2,5,0,0,0
3.0,2,3,1,3,78,1.0,4,0,0,2,5,0,0,0
2.33,2,2,2,2,106,1.0,10,0,1,4,6,0,0,0
3.0,2,2,0,2,85,1.0,7,0,2,3,9,0,0,0
2.67,4,4,4,4,337,1.0,16,0,0,4,24,0,0,0
2.67,1,1,0,2,108,1.0,7,0,0,5,13,0,0,0
2.33,3,3,2,3,108,1.0,7,1,0,5,13,0,0,0
3.0,0,0,0,1,100,1.0,10,0,1,3,5,0,0,0
3.0,2,2,1,2,37,1.0,5,0,2,6,15,0,0,0
3.0,8,5,3,8,120,1.0,8,1,0,2,8,0,0,0
2.67,3,3,2,5,120,1.0,8,0,0,2,8,0,0,0
2.33,4,4,2,4,120,1.0,8,0,0,2,8,0,0,0
2.67,2,2,1,3,99,1.0,5,1,4,10,6,0,0,0
2.33,2,1,1,3,139,1.0,11,0,0,3,8,0,0,0
2.33,5,6,3,7,84,1.0,7,0,0,0,7,0,0,0
2.33,4,5,4,5,84,1.0,7,0,0,0,7,0,0,0
2.33,2,2,1,3,103,1.0,6,0,3,8,16,0,0,0
1.67,1,1,1,4,30,1.0,5,0,0,0,4,0,0,0
3.0,2,2,2,2,30,1.0,5,0,0,0,4,0,0,0
2.67,4,2,3,5,123,1.0,10,2,2,5,7,0,0,0
2.33,1,2,0,3,45,1.0,4,0,1,1,4,0,0,0
2.33,1,3,2,3,45,1.0,4,0,1,1,4,0,0,0
1.67,2,2,0,3,43,1.0,5,0,1,1,7,0,0,0
2.0,2,2,0,3,43,1.0,5,0,1,1,7,0,0,0
2.67,1,1,1,2,126,1.0,7,0,1,4,9,0,0,0
2.67,0,0,0,1,126,1.0,7,0,1,4,9,0,0,0
3.0,3,3,0,3,37,1.0,4,0,1,2,4,0,0,0
2.33,5,4,1,6,37,1.0,4,1,1,2,4,0,0,0
3.0,4,4,2,4,85,1.0,8,0,1,1,8,0,0,0
2.67,3,3,1,4,69,1.0,7,0,0,3,15,0,0,0
2.67,3,3,1,3,47,1.0,4,0,0,0,5,0,0,0
1.33,3,3,3,4,303,1.0,10,0,1,3,27,0,0,0
3.0,1,1,0,2,103,1.0,10,0,0,2,13,0,0,0
3.0,2,2,0,3,103,1.0,10,0,0,2,13,0,0,0
3.0,3,3,3,3,54,1.0,5,0,0,0,6,0,0,0
2.0,4,4,4,5,187,1.0,9,2,1,5,13,0,0,0
3.0,2,2,1,2,53,1.0,4,0,0,6,8,0,0,0
2.0,3,2,2,3,129,1.0,9,0,0,2,18,0,0,0
2.0,1,1,1,3,141,1.0,7,0,1,1,16,0,0,0
2.67,2,2,1,3,141,1.0,7,0,1,1,16,0,0,0
2.67,0,0,0,2,40,1.0,5,0,2,2,7,0,0,0
2.67,2,2,0,4,57,1.0,5,0,2,3,5,0,0,0
2.33,2,1,1,2,58,1.0,4,0,2,5,11,0,0,0
2.33,1,1,0,3,86,1.0,7,0,3,2,17,0,0,0
3.0,1,2,2,2,52,1.0,6,0,2,4,7,0,0,0
2.33,0,3,3,3,74,1.0,4,0,1,4,4,0,0,0
3.0,1,1,1,2,74,1.0,4,0,1,4,4,0,0,0
3.0,2,2,0,2,74,1.0,4,0,1,4,4,0,0,0
3.0,0,1,1,2,74,1.0,4,0,1,4,4,0,0,0
1.33,2,2,0,5,83,1.0,5,0,2,3,8,0,0,0
2.67,3,4,2,4,83,1.0,5,0,2,3,8,0,0,0
2.0,1,1,0,2,83,1.0,5,0,2,3,8,0,0,0
2.67,4,2,2,5,43,1.0,6,0,3,3,5,0,0,0
2.67,3,2,2,3,43,1.0,6,0,3,3,5,0,0,0
3.0,4,3,0,4,86,1.0,9,0,1,0,15,0,0,0
3.0,3,3,2,3,53,1.0,5,0,1,7,8,0,0,0
3.0,2,2,1,3,68,1.0,5,0,3,4,5,0,0,0
2.33,2,2,0,3,68,1.0,5,0,3,4,5,0,0,0
2.67,3,3,1,3,68,1.0,5,0,3,4,5,0,0,0
2.0,0,2,2,3,218,1.0,14,0,0,3,14,0,0,0
2.67,3,4,3,4,218,1.0,14,0,0,3,14,0,0,0
2.0,3,3,3,4,175,1.0,11,0,0,0,19,0,0,0
2.0,0,0,0,2,175,1.0,11,0,0,0,19,0,0,0
1.0,2,2,1,2,95,1.0,5,0,1,2,12,0,0,0
3.0,3,3,2,5,109,1.0,9,0,0,2,7,0,0,0
2.33,2,3,3,3,109,1.0,9,0,0,2,7,0,0,0
2.0,3,3,3,4,144,1.0,11,1,2,4,11,1,0,0
3.0,1,3,2,3,46,1.0,5,0,1,1,5,0,0,0
2.67,1,0,0,3,78,1.0,5,0,1,2,16,0,0,0
2.67,0,1,1,3,78,1.0,5,0,1,2,16,0,0,0
3.0,2,2,1,2,136,1.0,14,1,0,6,17,0,0,0
2.0,3,3,3,4,70,1.0,5,0,0,0,8,0,0,0
3.0,2,3,3,4,70,1.0,5,0,0,0,8,0,0,0
1.0,0,0,0,1,138,1.0,17,0,1,11,13,0,0,0
2.67,0,0,0,2,91,1.0,6,0,1,10,10,0,0,0
2.33,3,2,2,4,48,1.0,4,0,0,1,5,0,0,0
2.0,4,4,3,5,78,1.0,5,1,2,5,10,1,0,0
3.0,1,2,1,2,40,1.0,4,0,0,0,3,0,0,0
1.67,4,4,3,5,88,1.0,7,0,0,6,17,0,0,0
2.33,3,3,1,5,99,1.0,8,0,0,2,5,0,0,0
1.67,0,1,0,1,64,1.0,5,0,1,7,7,0,0,0
2.33,0,2,2,3,152,1.0,10,0,0,1,32,0,0,0
2.67,2,2,1,2,211,1.0,12,0,1,4,10,0,0,0
3.0,3,3,1,4,64,1.0,8,1,2,4,7,0,0,0
2.67,5,5,3,7,64,1.0,8,2,2,4,7,0,0,0
2.67,5,6,3,6,64,1.0,8,2,2,4,7,0,0,0
2.33,3,3,0,3,27,1.0,4,0,1,1,8,0,0,0
2.0,4,4,1,5,83,1.0,5,0,0,1,6,0,0,0
3.0,3,2,2,3,199,1.0,6,0,0,5,13,0,0,0
1.67,2,2,0,3,61,1.0,4,0,1,3,9,0,0,0
1.67,3,2,1,3,31,1.0,4,0,0,0,4,0,0,0
2.0,1,2,2,3,81,1.0,5,1,2,2,7,0,0,0
1.67,1,2,2,5,81,1.0,5,1,2,2,7,1,1,1
2.0,2,2,1,4,81,1.0,5,0,2,2,7,0,0,0
2.67,0,0,0,3,65,1.0,6,0,2,2,6,0,0,0
2.33,1,1,0,2,65,1.0,6,0,2,2,6,0,0,0
2.33,1,1,1,3,65,1.0,6,0,2,2,6,0,0,0
2.33,1,1,0,2,59,1.0,5,0,0,0,4,0,0,0
1.67,1,1,0,3,59,1.0,5,0,0,0,4,0,0,0
2.67,1,2,0,4,59,1.0,5,0,0,0,4,0,0,0
2.67,1,1,1,2,46,1.0,4,0,0,0,4,0,0,0
2.0,3,1,1,4,46,1.0,4,0,0,0,4,0,0,0
2.0,1,1,1,3,126,1.0,8,0,1,11,20,0,0,0
1.0,3,4,4,5,126,1.0,8,0,1,11,20,0,0,0
2.33,0,1,0,2,58,1.0,4,0,2,0,8,0,0,0
2.33,3,2,2,4,64,1.0,8,1,1,4,7,1,1,0
3.0,1,1,1,2,36,1.0,4,0,0,4,5,0,0,0
2.0,0,1,1,2,36,1.0,4,0,0,4,5,0,0,0
3.0,2,3,1,3,50,1.0,4,0,3,3,7,0,0,0
2.33,3,2,1,4,50,1.0,4,0,3,3,7,0,0,0
2.67,2,1,1,3,50,1.0,4,0,3,3,7,0,0,0
2.0,2,2,1,4,50,1.0,4,0,3,3,7,0,0,0
1.67,2,2,0,3,50,1.0,4,0,3,3,7,0,0,0
1.67,2,2,2,3,52,1.0,5,1,2,2,4,0,0,0
3.0,3,4,2,5,117,1.0,9,0,0,2,7,0,0,0
3.0,1,1,0,2,101,1.0,8,0,0,1,5,0,0,0
2.67,1,1,0,2,101,1.0,8,0,0,1,5,0,0,0
3.0,0,0,0,2,101,1.0,8,0,0,1,5,0,0,0
2.0,3,3,2,5,114,1.0,13,0,2,6,11,0,0,0
2.33,1,1,1,2,114,1.0,13,0,2,6,11,0,0,0
2.33,6,8,6,8,114,1.0,13,1,2,6,11,0,0,0
2.33,1,1,1,2,65,1.0,7,0,0,6,11,0,0,0
3.0,1,2,2,2,311,1.0,10,0,1,4,20,0,0,0
1.0,2,2,2,3,99,1.0,8,0,2,5,19,0,0,0
2.0,3,3,3,6,99,1.0,8,0,2,5,19,0,0,0
2.33,2,1,0,6,52,1.0,4,0,2,7,12,0,0,0
1.33,0,1,1,3,52,1.0,4,0,2,7,12,0,0,0
3.0,1,0,0,1,52,1.0,4,0,2,7,12,0,0,0
3.0,2,3,2,3,121,1.0,10,0,1,3,14,0,0,0
2.67,4,4,3,5,120,1.0,11,1,2,9,19,0,0,0
2.67,4,4,3,5,120,1.0,11,1,2,9,19,0,0,0
2.33,3,3,3,3,270,1.0,13,0,2,9,16,0,0,0
3.0,3,3,2,3,82,1.0,10,0,1,1,10,0,0,0
1.0,2,3,2,4,82,1.0,10,0,1,1,10,0,0,0
2.67,1,1,1,2,38,1.0,5,1,1,1,6,0,0,0
1.67,0,0,0,1,82,1.0,5,0,0,2,16,0,0,0
2.67,3,3,2,5,58,1.0,5,1,0,0,7,0,0,0
2.33,2,2,2,3,58,1.0,5,1,0,0,7,0,0,0
2.0,2,2,1,2,36,1.0,4,0,1,3,8,0,0,0
2.0,1,1,0,2,184,1.0,11,0,1,4,18,0,0,0
2.67,2,2,2,4,184,1.0,11,0,1,4,18,0,0,0
2.33,3,3,2,3,184,1.0,11,0,1,4,18,0,0,0
2.0,2,1,1,4,33,1.0,4,1,1,2,7,0,0,0
1.33,0,0,0,2,135,1.0,11,0,0,19,22,0,0,0
2.67,1,2,1,2,135,1.0,11,0,0,19,22,0,0,0
2.0,1,2,1,5,135,1.0,11,0,0,19,22,0,0,0
2.33,2,2,2,3,59,1.0,5,0,1,0,12,0,0,0
2.67,3,5,4,5,102,1.0,8,0,1,2,7,0,0,0
2.67,2,2,1,2,102,1.0,8,0,1,2,7,0,0,0
1.67,1,1,1,2,142,1.0,12,0,1,3,9,0,0,0
2.0,0,0,0,1,55,1.0,5,0,1,3,7,0,0,0
3.0,4,4,4,5,75,1.0,7,0,0,2,7,0,0,0
2.0,1,1,0,2,71,1.0,7,0,1,3,5,0,0,0
2.33,3,2,2,3,71,1.0,7,0,1,3,5,0,0,0
2.67,2,2,0,2,29,1.0,4,0,1,1,4,0,0,0
2.25,3,3,2,4,29,1.0,4,1,1,1,4,0,0,0
2.33,1,2,0,2,125,1.0,7,0,0,0,4,0,0,0
3.0,4,4,3,4,60,1.0,4,1,1,4,6,1,1,1
1.33,1,1,0,3,119,1.0,7,0,0,0,11,0,0,0
2.33,0,0,0,3,119,1.0,7,0,0,0,11,0,0,0
1.67,0,1,1,2,56,1.0,4,0,0,1,11,0,0,0
2.67,1,1,0,2,56,1.0,4,0,0,1,11,0,0,0
2.67,2,1,0,2,93,1.0,6,0,1,2,4,0,0,0
2.0,2,0,0,3,93,1.0,6,1,1,2,4,0,0,0
2.0,2,0,0,3,66,1.0,4,0,0,1,14,0,0,0
3.0,1,2,1,2,66,1.0,4,0,0,1,14,0,0,0
2.67,1,1,0,1,52,1.0,7,0,1,4,9,0,0,0
1.0,0,0,0,2,52,1.0,7,0,1,4,9,0,0,0
2.67,2,2,1,3,52,1.0,7,0,1,4,9,0,0,0
2.33,5,2,1,7,79,1.0,5,0,1,6,10,0,0,0
3.0,1,2,0,3,51,1.0,4,0,0,2,9,0,0,0
1.33,2,2,1,2,84,1.0,11,0,1,1,2,0,0,0
2.0,2,1,1,2,45,1.0,4,0,1,3,6,0,0,0
2.67,0,1,1,2,45,1.0,4,0,0,2,6,0,0,0
2.33,1,1,0,1,111,1.0,8,0,1,6,10,0,0,0
2.67,2,2,1,3,55,1.0,5,0,0,2,7,0,0,0
2.67,2,2,1,2,55,1.0,5,0,0,2,7,0,0,0
3.0,5,2,2,5,116,1.0,8,0,1,2,9,0,0,0
3.0,3,3,2,4,88,1.0,5,0,1,0,7,0,0,0
2.33,1,0,0,3,36,1.0,6,0,0,0,4,0,0,0
1.67,1,1,0,2,36,1.0,6,0,0,0,4,0,0,0
2.33,2,2,0,3,52,1.0,6,0,1,0,7,0,0,0
3.0,4,4,1,4,81,1.0,7,0,1,2,11,0,0,0
2.33,4,3,0,5,129,1.0,12,0,0,2,14,0,0,0
3.0,2,2,1,3,129,1.0,12,0,0,2,14,0,0,0
2.67,1,2,0,3,96,1.0,7,0,1,9,9,0,0,0
1.67,0,0,0,4,58,1.0,4,0,0,10,14,0,0,0
1.67,0,0,0,2,58,1.0,4,0,0,10,14,0,0,0
2.33,1,1,0,2,51,1.0,4,0,2,2,13,0,0,0
2.33,1,2,1,3,122,1.0,9,0,1,0,19,0,0,0
3.0,0,0,0,1,42,1.0,5,0,2,3,8,0,0,0
2.67,3,2,1,3,43,1.0,6,0,2,2,4,0,0,0
2.33,2,2,1,3,46,1.0,6,0,0,2,5,0,0,0
3.0,1,1,1,2,174,1.0,15,0,1,3,14,0,0,0
2.33,5,6,4,6,154,1.0,10,0,0,1,13,0,0,0
1.0,1,1,0,3,154,1.0,10,0,0,1,13,0,0,0
2.0,1,2,2,3,154,1.0,10,0,0,1,13,0,0,0
3.0,2,2,1,2,73,1.0,5,0,0,3,4,0,0,0
3.0,2,1,2,2,95,1.0,10,1,0,1,13,0,0,0
3.0,2,1,0,2,95,1.0,10,0,0,1,13,0,0,0
2.0,2,1,1,3,95,1.0,10,0,0,1,13,0,0,0
2.33,1,2,0,3,48,1.0,4,0,2,4,7,0,0,0
2.33,2,1,1,3,76,1.0,6,1,0,2,13,0,0,0
2.67,2,1,0,4,76,1.0,6,0,0,2,13,0,0,0
2.67,2,0,0,3,76,1.0,6,0,0,2,13,0,0,0
2.33,1,1,1,3,209,1.0,9,0,4,1,7,0,0,0
2.67,3,2,2,5,59,1.0,5,1,3,1,13,1,0,0
1.33,2,2,1,3,390,1.0,14,0,0,7,25,0,0,0
2.33,2,1,1,2,390,1.0,14,0,0,7,25,0,0,0
3.0,2,2,2,2,245,1.0,16,0,1,4,11,0,0,0
2.0,2,3,3,4,245,1.0,16,0,1,4,11,0,0,0
2.33,1,1,1,2,23,1.0,4,0,1,1,5,0,0,0
3.0,1,1,1,2,155,1.0,8,0,1,2,15,0,0,0
1.67,1,2,1,3,155,1.0,8,0,1,2,15,0,0,0
2.67,1,1,0,1,151,1.0,8,0,2,8,10,0,0,0
2.33,3,3,3,4,77,1.0,4,1,3,9,12,0,0,0
1.67,2,2,1,3,32,1.0,7,1,0,1,5,0,0,0
1.33,1,1,1,3,32,1.0,7,1,0,1,5,0,0,0
1.67,2,2,1,3,33,1.0,4,0,2,2,9,0,0,0
1.67,1,0,1,2,120,1.0,7,1,2,9,19,0,0,0
2.33,2,2,2,3,58,1.0,5,1,3,4,9,0,0,0
3.0,1,1,0,2,19,1.0,4,0,0,0,3,0,0,0
1.33,2,2,0,4,78,1.0,9,0,2,1,6,0,0,0
1.67,0,1,1,3,63,1.0,6,0,1,3,8,0,0,0
1.0,0,1,0,4,63,1.0,6,0,1,3,8,0,0,0
1.33,1,2,1,3,67,1.0,6,0,2,6,10,0,0,0
1.67,0,0,0,2,67,1.0,6,0,2,6,10,0,0,0
2.67,1,1,1,3,67,1.0,6,1,2,6,10,0,0,0
2.67,3,3,2,4,67,1.0,6,1,2,6,10,0,0,0
2.33,2,2,1,3,233,1.0,14,0,2,2,21,0,0,0
3.0,3,3,3,5,79,1.0,6,1,2,4,8,1,1,1
1.67,2,2,1,3,79,1.0,6,0,2,4,8,0,0,0
3.0,2,1,0,2,53,1.0,4,0,0,0,4,0,0,0
2.33,1,1,0,3,53,1.0,4,0,0,0,4,0,0,0
3.0,2,2,0,2,96,1.0,11,0,1,13,9,0,0,0
2.67,3,1,1,3,157,1.0,11,0,2,3,16,0,0,0
2.33,3,1,0,3,60,1.0,4,0,0,10,11,0,0,0
2.0,3,0,0,4,60,1.0,4,0,0,10,11,0,0,0
2.67,1,1,1,2,106,1.0,8,0,0,5,13,0,0,0
3.0,2,3,2,3,106,1.0,8,0,0,5,13,0,0,0
2.0,2,2,2,3,106,1.0,8,1,0,5,13,0,0,0
2.67,3,3,1,4,41,1.0,4,0,1,3,4,0,0,0
3.0,2,1,1,2,41,1.0,4,0,1,3,4,0,0,0
1.0,0,1,1,4,67,1.0,6,0,1,5,9,0,0,0
2.33,2,2,2,2,152,1.0,12,0,0,5,9,0,0,0
2.33,2,2,2,4,152,1.0,12,0,0,5,9,0,0,0
2.67,2,3,2,4,31,1.0,4,0,1,2,5,0,0,0
1.67,2,2,0,3,58,1.0,4,0,0,1,10,0,0,0
3.0,1,1,1,4,58,1.0,4,0,0,1,10,0,0,0
1.33,2,2,0,2,191,1.0,10,1,3,2,8,0,0,0
2.67,0,1,1,2,191,1.0,10,0,3,2,8,0,0,0
3.0,0,1,1,3,191,1.0,10,0,3,2,8,0,0,0
2.0,2,5,5,6,117,1.0,8,1,1,5,10,0,0,0
2.0,0,0,0,2,117,1.0,8,0,1,5,10,0,0,0
2.67,1,1,0,3,89,1.0,7,0,1,1,7,0,0,0
2.33,2,2,1,2,89,1.0,7,0,1,1,7,0,0,0
2.33,3,2,3,3,160,1.0,8,0,1,4,24,0,0,0
2.33,2,1,1,3,40,1.0,4,0,0,1,6,0,0,0
2.33,2,1,1,3,40,1.0,4,0,0,1,6,0,0,0
2.0,3,3,0,4,102,1.0,8,0,0,0,9,0,0,0
3.0,4,4,2,4,68,1.0,6,0,0,0,5,0,0,0
2.33,2,3,3,4,60,1.0,4,1,2,1,5,0,0,0
2.0,1,2,0,2,66,1.0,5,0,4,5,7,0,0,0
3.0,2,1,1,2,27,1.0,4,0,0,0,4,0,0,0
3.0,1,1,0,1,47,1.0,4,0,1,3,9,0,0,0
2.33,1,1,1,2,47,1.0,4,0,1,3,9,0,0,0
2.0,2,1,0,3,112,1.0,4,0,0,8,9,0,0,0
2.67,2,2,0,2,83,1.0,7,0,0,3,7,0,0,0
3.0,3,3,2,4,32,1.0,4,0,0,1,4,0,0,0
1.0,2,1,1,4,32,1.0,4,0,0,1,4,0,0,0
2.33,2,2,0,3,115,1.0,7,0,0,0,13,0,0,0
2.67,1,1,1,2,39,1.0,4,1,1,4,6,0,0,0
1.0,2,1,0,3,81,1.0,4,0,0,3,9,0,0,0
1.67,0,0,0,1,66,1.0,4,0,1,1,5,0,0,0
3.0,2,2,1,2,248,1.0,12,0,2,19,25,0,0,0
2.0,4,4,2,4,248,1.0,12,0,2,19,25,0,0,0
2.33,1,3,2,3,50,1.0,4,0,4,3,4,0,0,0
3.0,1,2,1,2,60,1.0,4,0,1,3,7,0,0,0
3.0,2,2,0,2,83,1.0,7,0,2,4,5,0,0,0
3.0,1,2,1,2,45,1.0,4,0,1,0,7,0,0,0
3.0,6,5,6,6,328,1.0,10,1,2,6,40,0,0,0
1.67,1,1,0,2,70,1.0,5,0,0,4,9,0,0,0
3.0,2,2,2,2,70,1.0,5,0,0,4,9,0,0,0
2.67,1,1,1,2,44,1.0,7,0,1,1,6,0,0,0
2.33,2,1,1,2,80,1.0,8,0,2,2,9,0,0,0
2.67,2,2,1,3,123,1.0,11,0,3,6,7,0,0,0
2.33,3,3,3,3,123,1.0,11,0,3,6,7,0,0,0
2.67,2,2,1,2,123,1.0,11,0,3,6,7,0,0,0
2.0,3,3,1,5,86,1.0,9,2,2,6,7,0,0,0
2.0,1,1,1,2,94,1.0,9,0,0,5,16,0,0,0
3.0,2,2,0,2,94,1.0,9,0,0,5,16,0,0,0
2.67,3,4,1,5,90,1.0,6,0,0,2,12,0,0,0
2.33,1,0,0,2,78,1.0,6,0,2,1,6,0,0,0
2.0,1,3,2,6,45,1.0,4,0,0,2,5,0,0,0
3.0,1,1,0,1,46,1.0,4,0,2,2,5,0,0,0
2.33,2,2,0,2,91,1.0,9,0,1,6,13,0,0,0
2.0,3,3,3,3,73,1.0,7,0,0,2,5,0,0,0
3.0,1,1,1,1,89,1.0,6,0,0,0,9,0,0,0
3.0,3,3,2,4,68,1.0,6,0,0,0,7,0,0,0
3.0,2,2,1,2,68,1.0,6,0,0,0,7,0,0,0
2.67,1,1,1,2,70,1.0,7,0,2,4,13,0,0,0
2.67,1,1,0,2,56,1.0,7,0,0,0,6,0,0,0
2.0,2,2,2,3,41,1.0,4,0,3,6,4,0,0,0
2.0,2,1,1,4,279,1.0,10,0,1,6,16,0,0,0
2.33,1,1,0,2,46,1.0,5,0,0,2,10,0,0,0
3.0,3,3,2,3,79,1.0,5,0,1,0,7,0,0,0
2.67,2,2,2,4,105,1.0,8,0,1,2,9,0,0,0
3.0,2,2,1,2,43,1.0,4,0,0,8,5,0,0,0
3.0,2,2,0,2,43,1.0,4,0,0,8,5,0,0,0
3.0,4,4,4,4,70,1.0,4,0,0,4,7,0,0,0
2.0,2,2,1,3,95,1.0,5,0,1,2,8,0,0,0
2.33,4,1,1,4,48,1.0,5,0,0,0,13,0,0,0
1.33,4,3,4,4,44,1.0,4,1,2,1,5,1,0,0
2.0,4,4,3,5,162,1.0,12,1,0,3,21,0,0,0
1.0,0,2,2,4,62,1.0,4,0,0,4,9,0,0,0
2.0,0,1,1,3,147,1.0,8,0,0,4,8,0,0,0
2.33,1,0,0,2,56,1.0,7,0,2,0,4,0,0,0
3.0,1,2,1,3,46,1.0,4,0,0,1,4,0,0,0
2.33,1,2,2,2,121,1.0,9,0,1,2,5,0,0,0
2.67,0,2,2,2,55,1.0,6,0,0,1,4,0,0,0
2.67,5,3,3,5,49,1.0,4,2,2,2,11,0,0,0
2.67,1,1,1,3,65,1.0,6,0,2,3,7,0,0,0
2.67,1,2,2,4,65,1.0,6,0,2,3,7,0,0,0
2.67,2,2,0,2,81,1.0,5,0,1,1,6,0,0,0
2.33,1,1,0,1,75,1.0,7,0,1,4,11,0,0,0
2.67,2,2,2,2,104,1.0,6,0,0,0,7,0,0,0
2.33,3,3,2,4,104,1.0,6,0,0,0,7,0,0,0
2.0,1,1,1,4,79,1.0,5,0,0,3,10,0,0,0
2.33,2,2,2,3,226,1.0,15,1,0,1,9,0,0,0
2.33,0,0,0,1,226,1.0,15,0,0,1,9,0,0,0
2.67,1,1,1,2,85,1.0,4,0,0,3,8,0,0,0
3.0,3,3,1,3,150,1.0,7,0,1,16,28,0,0,0
2.0,3,3,2,5,78,1.0,4,2,3,2,9,0,0,0
3.0,5,4,5,5,83,1.0,5,2,4,1,7,0,0,0
2.0,2,2,2,2,83,1.0,5,0,4,1,7,0,0,0
2.33,1,1,0,2,54,1.0,6,0,2,3,4,0,0,0
2.0,2,2,2,3,89,1.0,10,0,1,0,4,0,0,0
3.0,2,2,1,2,27,1.0,4,0,0,0,4,0,0,0
2.33,2,2,2,2,88,1.0,6,0,1,1,9,0,0,0
3.0,2,2,0,2,56,1.0,5,0,2,2,7,0,0,0
2.0,3,3,1,4,91,1.0,7,1,4,12,19,0,0,0
2.67,3,4,3,4,91,1.0,10,0,0,2,9,0,0,0
2.67,2,2,1,2,48,1.0,4,0,0,6,5,0,0,0
1.67,2,3,2,4,72,1.0,6,1,3,11,8,0,0,0
1.67,2,2,1,2,72,1.0,6,0,3,11,8,0,0,0
2.67,1,1,1,2,72,1.0,6,0,3,11,8,0,0,0
2.0,2,2,2,3,81,1.0,5,0,1,7,10,0,0,0
2.67,2,2,1,3,111,1.0,10,1,2,3,24,1,1,1
3.0,1,2,1,3,36,1.0,4,0,2,2,6,0,0,0
2.67,3,2,2,4,31,1.0,4,0,0,0,7,0,0,0
1.67,2,2,2,3,51,1.0,5,0,0,3,2,0,0,0
3.0,1,1,0,3,51,1.0,5,0,0,3,2,0,0,0
2.0,2,2,2,3,54,1.0,5,0,0,5,12,0,0,0
1.0,2,2,2,4,54,1.0,5,0,0,5,12,0,0,0
2.33,2,2,2,4,54,1.0,5,0,0,5,12,0,0,0
2.33,3,2,2,4,71,1.0,6,1,2,6,9,0,0,0
2.67,2,1,0,2,71,1.0,6,0,2,6,9,0,0,0
